filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1997,998,2081,1028
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2214,1010,2328,1055
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2349,929,2438,1111
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2647,1010,2742,1060
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2785,954,2857,1059
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2813,1025,3007,1088
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2892,958,2944,1048
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3151,926,3251,1106
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,3363,995,3443,1034
Screenshot from R0010038_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3710,922,3801,1079
Screenshot from R0010039_st.MP4.jpg,3840,1920,researcher,1,444,598,1901
Screenshot from R0010039_st.MP4.jpg,3840,1920,researcher,2427,328,3840,1862
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_toboggan_penguin,433,970,461,998
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_toboggan_penguin,487,978,540,1004
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,700,901,779,1072
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_toboggan_penguin,981,972,1061,1018
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,1097,918,1156,1025
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,1194,923,1243,1021
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,1427,897,1508,1064
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,1664,946,1730,1012
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,1974,901,2053,1058
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,2207,909,2253,1015
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,2248,922,2286,1009
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2312,959,2381,989
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2515,946,2562,967
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,2541,931,2564,965
Screenshot from R0010039_st.MP4.jpg,3840,1920,researcher,2668,929,2701,967
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,2824,871,2909,1024
Screenshot from R0010039_st.MP4.jpg,3840,1920,adult_standing_penguin,3202,906,3244,984
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,researcher,1,270,177,1765
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,102,1023,169,1049
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1437,1084,1522,1138
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1374,1003,1413,1021
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1458,997,1488,1014
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1563,996,1584,1008
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1761,1002,1801,1019
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2037,1008,2070,1028
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,juvenile_penguin,2066,982,2082,1014
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2077,973,2101,1009
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2110,991,2139,1025
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2105,976,2137,991
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2217,980,2245,1025
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,juvenile_penguin,2255,978,2272,1000
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,juvenile_penguin,2290,973,2311,1002
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2322,962,2339,993
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2355,996,2386,1012
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2399,966,2418,1005
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2412,1022,2466,1051
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2653,1003,2707,1028
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2655,989,2695,1003
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2595,977,2629,989
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2467,983,2492,998
Screenshot from R0010044_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3111,964,3131,995
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,researcher,1485,91,2498,1696
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,researcher,1251,946,1535,1309
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,401,1101,495,1156
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2802,911,2860,1021
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3031,930,3067,985
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2928,913,2952,952
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3689,1037,3737,1064
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3726,1020,3755,1041
Screenshot from R0010031_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3395,985,3423,1001
Screenshot from R0010019_st.MP4 - 15.jpg,3840,1920,adult_standing_penguin,379,972,393,1000
Screenshot from R0010019_st.MP4 - 15.jpg,3840,1920,adult_toboggan_penguin,3745,986,3778,1005
Screenshot from R0010019_st.MP4 - 15.jpg,3840,1920,adult_toboggan_penguin,3722,990,3741,1006
Screenshot from R0010014_st.MP4.jpg,3840,1920,researcher,1,499,1472,1746
Screenshot from R0010014_st.MP4.jpg,3840,1920,researcher,2328,856,2431,1096
Screenshot from R0010014_st.MP4.jpg,3840,1920,adult_standing_penguin,2791,970,2812,1023
Screenshot from R0010014_st.MP4.jpg,3840,1920,adult_standing_penguin,2722,966,2754,1012
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,researcher,1,557,1067,1754
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,56,876,147,1025
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,407,900,452,968
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1330,947,1376,1039
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1412,956,1449,1036
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1490,998,1552,1038
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1682,1014,1765,1060
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1750,942,1829,1112
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2047,1021,2134,1056
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2182,964,2240,1072
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2273,959,2324,1062
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2543,929,2633,1100
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2740,989,2823,1026
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3121,915,3199,1074
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3317,906,3363,1004
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3364,919,3394,999
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,3413,947,3471,980
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,3582,933,3610,953
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3628,909,3653,947
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,3606,931,3636,949
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3691,918,3712,949
Screenshot from R0010038_st.MP4 - 5.jpg,3840,1920,researcher,3754,913,3782,948
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,researcher,2188,483,2919,1494
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1,942,73,1095
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,153,929,215,1067
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,200,988,247,1010
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,265,931,343,1091
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,466,925,547,1083
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1036,948,1083,1045
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1076,934,1133,1056
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1242,1006,1346,1044
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1266,977,1324,1003
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1481,943,1524,1032
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,researcher,1497,650,1673,1148
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1902,971,1983,1005
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3152,933,3204,1025
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3264,945,3303,996
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3306,929,3366,1059
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,3362,970,3404,992
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3499,927,3597,1105
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3603,944,3694,1101
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3677,927,3772,1134
Screenshot from R0010035_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2839,953,2878,973
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,juvenile_penguin,9,1025,52,1097
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,241,990,293,1078
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,researcher,670,804,1788,1711
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,researcher,2517,774,3095,1582
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2853,961,2892,1033
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3349,981,3446,1190
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3450,997,3574,1232
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3534,978,3628,1194
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3632,1000,3739,1207
Screenshot from R0010018_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3748,977,3798,1067
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,researcher,2,765,525,1561
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,1791,821,1945,1137
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,2010,859,2087,1038
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,2117,871,2188,1016
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_toboggan_penguin,1775,934,1804,954
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,2581,877,2677,1021
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,2649,878,2745,1052
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_toboggan_penguin,2736,941,2772,964
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,2839,923,2868,970
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,researcher,3248,899,3840,1452
Screenshot from R0010028_st.MP4 - 18.jpg,3840,1920,adult_standing_penguin,2804,927,2828,959
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,researcher,1,375,156,1920
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,researcher,3230,357,3840,1920
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,223,994,256,1008
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,464,999,491,1050
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,480,1009,510,1025
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,571,1011,599,1033
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,767,996,801,1019
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1226,999,1265,1020
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1455,1027,1508,1053
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1491,1062,1561,1100
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,1622,994,1645,1032
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1760,1018,1807,1039
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,1841,1002,1871,1063
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1846,1062,1942,1110
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1908,1020,1954,1044
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,juvenile_penguin,1922,993,1939,1012
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1981,1018,2012,1038
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1984,998,2018,1015
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2189,1030,2239,1066
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2179,1022,2239,1044
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2276,991,2307,1007
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,2339,970,2361,1003
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2495,1001,2522,1018
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,2613,957,2641,1000
Screenshot from R0010044_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,3314,979,3336,993
Screenshot from R0010059_st.MP4.jpg,3840,1920,researcher,1267,630,2777,1899
Screenshot from R0010059_st.MP4.jpg,3840,1920,researcher,49,996,84,1132
Screenshot from R0010059_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1378,1014,1462,1051
Screenshot from R0010059_st.MP4.jpg,3840,1920,adult_standing_penguin,1421,942,1456,1003
Screenshot from R0010042_st.MP4.jpg,3840,1920,researcher,3356,372,3840,1712
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_toboggan_penguin,897,1006,928,1020
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_toboggan_penguin,991,1015,1023,1035
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1030,1013,1065,1030
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_standing_penguin,1366,1002,1402,1046
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_standing_penguin,1589,998,1611,1044
Screenshot from R0010042_st.MP4.jpg,3840,1920,juvenile_penguin,1608,1009,1627,1043
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1842,1019,1911,1044
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_standing_penguin,1969,991,1992,1037
Screenshot from R0010042_st.MP4.jpg,3840,1920,juvenile_penguin,1983,1009,2010,1048
Screenshot from R0010042_st.MP4.jpg,3840,1920,researcher,2361,922,2399,990
Screenshot from R0010042_st.MP4.jpg,3840,1920,researcher,2380,888,2432,1030
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2683,974,2714,993
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_standing_penguin,2707,947,2736,990
Screenshot from R0010042_st.MP4.jpg,3840,1920,adult_standing_penguin,2803,951,2841,1004
Screenshot from R0010042_st.MP4.jpg,3840,1920,researcher,2774,795,2970,1174
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,researcher,98,370,1077,1733
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1749,952,1780,967
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1992,967,2008,992
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2033,973,2052,1001
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2332,1044,2364,1063
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,2668,1088,2681,1103
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2705,1075,2728,1108
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2746,1088,2779,1106
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2854,1090,2882,1103
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,2906,1078,2918,1099
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,2930,1079,2945,1101
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2974,1082,2996,1094
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3006,1088,3032,1106
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3076,1088,3110,1112
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3200,1077,3228,1095
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,researcher,3505,991,3535,1055
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,researcher,3610,936,3686,1097
Screenshot from R0010040_st.MP4 - 1.jpg,3840,1920,researcher,3766,924,3827,1055
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_standing_penguin,307,1078,365,1145
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_toboggan_penguin,493,1045,554,1080
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_standing_penguin,1679,752,1707,800
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_toboggan_penguin,1829,798,1884,836
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,researcher,2374,925,2482,1078
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,researcher,2765,1177,3099,1400
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_toboggan_penguin,3200,1185,3258,1214
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_toboggan_penguin,3269,1182,3319,1208
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_toboggan_penguin,3408,1194,3473,1221
Screenshot from R0010014_st.MP4 - 11.jpg,3840,1920,adult_toboggan_penguin,3767,1181,3840,1223
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,researcher,4,672,764,1920
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,938,1000,979,1024
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1747,957,1771,1010
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1966,964,1995,1025
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2313,981,2339,1003
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,researcher,2842,948,2869,1020
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,researcher,2902,942,2930,1022
Screenshot from R0010023_st.MP4 - 2.jpg,3840,1920,researcher,3062,954,3093,1028
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,researcher,1,664,473,1591
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,1431,851,1554,1011
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,1550,841,1641,1071
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,1664,856,1749,1040
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,1740,862,1792,1010
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,2066,873,2191,1071
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,1918,907,1968,967
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,2175,858,2250,1079
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_standing_penguin,2234,858,2279,1046
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,adult_toboggan_penguin,1214,937,1240,951
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,researcher,3408,965,3455,1038
Screenshot from R0010028_st.MP4 - 12.jpg,3840,1920,researcher,2882,757,3840,1570
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,juvenile_penguin,1,1026,47,1098
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,86,992,135,1084
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,157,990,203,1071
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,researcher,801,856,1062,1332
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,researcher,723,778,1791,1712
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,researcher,2479,783,3088,1582
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2845,981,2897,1043
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3346,969,3450,1189
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3461,990,3584,1237
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3556,972,3656,1195
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,3613,1042,3744,1148
Screenshot from R0010018_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3745,988,3794,1073
R0010003_st_Moment(13).jpg,3840,1920,researcher,3767,973,3833,1006
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,2078,979,2130,1080
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,1721,973,1781,1076
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,1641,973,1726,1110
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,1455,994,1510,1088
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,1340,987,1413,1113
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,1285,984,1334,1080
R0010003_st_Moment(13).jpg,3840,1920,adult_toboggan_penguin,1117,998,1185,1037
R0010003_st_Moment(13).jpg,3840,1920,researcher,17,913,50,1005
R0010003_st_Moment(13).jpg,3840,1920,researcher,48,921,76,998
R0010003_st_Moment(13).jpg,3840,1920,adult_standing_penguin,545,965,569,1015
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,researcher,1,470,569,1901
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,researcher,3056,467,3840,1667
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1531,978,1570,994
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1803,979,1868,1001
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2163,973,2217,995
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2602,953,2622,976
Screenshot from R0010046_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2792,944,2813,966
R0010003_st_Moment(19).jpg,3840,1920,researcher,458,954,501,1005
R0010003_st_Moment(19).jpg,3840,1920,researcher,528,912,562,1001
R0010003_st_Moment(19).jpg,3840,1920,researcher,554,917,596,1001
R0010003_st_Moment(19).jpg,3840,1920,adult_toboggan_penguin,1680,999,1754,1033
R0010003_st_Moment(19).jpg,3840,1920,adult_standing_penguin,1771,974,1811,1032
R0010003_st_Moment(19).jpg,3840,1920,adult_standing_penguin,1812,974,1853,1051
R0010003_st_Moment(19).jpg,3840,1920,adult_standing_penguin,1916,979,1970,1078
R0010003_st_Moment(19).jpg,3840,1920,adult_standing_penguin,2001,979,2059,1079
R0010003_st_Moment(19).jpg,3840,1920,adult_standing_penguin,2138,980,2195,1116
R0010003_st_Moment(19).jpg,3840,1920,adult_standing_penguin,2362,979,2429,1088
Screenshot from R0010041_st.MP4.jpg,3840,1920,researcher,1,225,688,1825
Screenshot from R0010041_st.MP4.jpg,3840,1920,juvenile_penguin,1465,991,1489,1018
Screenshot from R0010041_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1750,1041,1810,1062
Screenshot from R0010041_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2098,1055,2151,1074
Screenshot from R0010041_st.MP4.jpg,3840,1920,juvenile_penguin,1918,1032,1937,1054
Screenshot from R0010041_st.MP4.jpg,3840,1920,adult_standing_penguin,1932,1020,1961,1058
Screenshot from R0010041_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2185,1053,2225,1065
Screenshot from R0010041_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2315,1049,2359,1067
Screenshot from R0010041_st.MP4.jpg,3840,1920,researcher,2408,997,2427,1048
Screenshot from R0010041_st.MP4.jpg,3840,1920,researcher,2541,970,2589,1084
Screenshot from R0010041_st.MP4.jpg,3840,1920,researcher,2728,969,2781,1071
Screenshot from R0010041_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1565,1007,1602,1026
Screenshot from R0010048_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,732,994,785,1019
Screenshot from R0010048_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,552,986,585,998
